id,loan_amount,instalment,expected_revenue,total_payment,loss
Summary,,,"Total Expected Loss: $28,885,826.94",,
7049595,6250,206.25,7425.0,39.08285991238502,7385.917140087615
7049042,24575,627.4,37644.0,62.18264738119327,37581.817352618804
7048735,8000,269.75,9711.0,20.14546342207278,9690.854536577926
7048718,13000,423.4,15242.4,49.95921788668107,15192.440782113319
7048174,8875,299.25,10773.0,40.50866769532413,10732.491332304677
7047576,15000,382.95,22977.0,51.00931559504632,22925.990684404955
7046639,15075,365.64,13163.039999999999,51.06316955974994,13111.97683044025
7046542,10200,336.6,12117.6,43.25511985520124,12074.3448801448
7046514,6600,220.32,7931.5199999999995,27.82356752077541,7903.696432479224
7015179,20000,625.81,22529.159999999996,56.985817061800375,22472.174182938197
7005797,25450,760.33,45619.8,45.07239411139958,45574.727605888605
7005503,18000,445.22,26713.2,57.07576780741131,26656.12423219259
7005192,19075,648.98,23363.28,63.836999009182335,23299.443000990817
7004640,5000,175.49,6317.64,29.627344523266064,6288.012655476734
6994749,12000,381.04,13717.44,26.41086932630438,13691.029130673696
6984619,5000,186.61,6717.960000000001,41.26524371053084,6676.69475628947
6975657,12000,390.83,14069.88,43.17961909108328,14026.700380908916
6975083,11100,404.37,14557.32,26.98818960688304,14530.331810393116
6965056,12000,408.27,14697.72,52.99824000101619,14644.721759998984
6955641,8325,274.73,9890.28,43.12007563367136,9847.15992436633
6955545,6625,247.26,8901.36,36.90082096914907,8864.459179030851
6938566,9600,354.43,12759.48,42.93036680242148,12716.549633197577
6938327,20000,422.1,25326.0,36.85491020086574,25289.145089799134
6938145,35000,970.65,58239.0,51.2496914073613,58187.75030859264
6938090,24000,801.17,28842.12,66.43851357913569,28775.681486420865
6937759,18250,648.67,23352.12,59.87513818030267,23292.244861819698
6937368,20000,478.12,28687.2,47.53548203788198,28639.66451796212
6936318,20000,674.37,24277.32,63.70759753933169,24213.61240246067
6936059,9950,319.71,11509.56,52.293615016888666,11457.266384983111
6935833,8000,254.03,9145.08,41.118750288052745,9103.961249711947
6929567,19400,479.85,28791.0,41.99039557223861,28749.00960442776
6928841,15000,495.0,17820.0,55.62062884409819,17764.3793711559
6927798,4750,154.71,5569.56,38.078208425688445,5531.4817915743115
6926717,13000,377.77,22666.199999999997,53.23850918899823,22612.961490810998
6924950,6250,207.56,7472.16,42.137700076011406,7430.022299923989
6920055,30000,864.44,51866.4,67.04403931026934,51799.35596068973
6918580,20000,414.2,24852.0,53.25810435921025,24798.74189564079
6918266,18000,430.31,25818.6,54.78559282890596,25763.814407171092
6915411,29100,815.34,48920.4,64.63343132873214,48855.76656867127
6907813,4000,149.29,5374.44,38.223747043678166,5336.216252956321
6907673,10000,247.35,14841.0,37.942628145925006,14803.057371854075
6906649,20500,507.06,30423.6,58.02354038238384,30365.576459617616
6904594,24575,907.3,32662.8,54.019616516074976,32608.780383483925
6900041,2650,94.19,3390.84,29.747146193424253,3361.092853806576
6899899,8000,267.06,9614.16,44.360175286585765,9569.799824713415
6899797,6300,219.08,7886.88,27.75454852640581,7859.125451473595
6899300,20000,554.66,33279.6,60.570770868385615,33219.029229131615
6899158,18000,639.78,23032.079999999998,49.57816572362236,22982.501834276376
8628747,6000,202.14,7277.039999999999,41.047322643710494,7235.992677356288
6896499,4000,133.53,4807.08,34.300838311462776,4772.779161688537
6889412,8325,274.73,9890.28,45.58186843501432,9844.698131564986
6887020,5375,188.66,6791.76,29.1473563945916,6762.612643605408
6886924,6000,204.14,7349.039999999999,41.88448713636122,7307.155512863638
6886511,30000,1030.15,37085.4,58.21222187013311,37027.18777812987
6886361,15000,533.15,19193.399999999998,46.60743878798469,19146.792561212013
6886255,5000,186.61,6717.960000000001,41.26885923775365,6676.691140762247
6885939,28000,704.34,42260.4,62.61332893586216,42197.78667106414
6885700,18000,664.56,23924.159999999996,40.8536866119049,23883.30631338809
6878379,14000,472.06,16994.16,24.668480010958497,16969.491519989042
6878199,15000,363.82,21829.2,38.18040553354076,21791.01959446646
6878068,35000,1045.64,62738.40000000001,56.64509792787452,62681.754902072134
6878028,10000,325.69,11724.84,27.663212200769525,11697.17678779923
6877685,16000,388.07,23284.2,52.0984131591297,23232.101586840872
6876770,10000,365.81,13169.16,28.840456176336243,13140.319543823663
6876380,28000,734.38,44062.8,64.53567481612997,43998.264325183874
6875794,15600,378.37,13621.32,35.455772503425564,13585.864227496575
6875655,10000,242.55,14553.0,43.68967012272029,14509.31032987728
6874760,14550,376.24,22574.4,48.936572266188485,22525.463427733812
6855371,15000,366.37,21982.2,28.855885369826453,21953.344114630174
6855016,19075,471.81,28308.6,50.77052097087443,28257.829479029126
6844985,7500,260.8,9388.800000000001,44.00531005307716,9344.794689946924
6837802,10800,379.06,13646.16,33.6588287703464,13612.501171229653
6837490,30000,754.65,45279.0,52.42388829263239,45226.57611170737
6836807,6950,252.14,9077.039999999999,35.07065891654145,9041.969341083457
6834930,35000,942.94,56576.4,64.06543394042129,56512.33456605958
6834906,11325,310.22,18613.2,43.07535754206779,18570.124642457933
6828801,21000,701.02,25236.72,63.53388219710819,25173.186117802892
6828689,10500,333.41,12002.76,51.03335483381476,11951.726645166185
6827192,12000,345.78,20746.8,50.90953835712006,20695.89046164288
6826917,31000,926.14,55568.4,70.80901836509094,55497.59098163491
6826873,4000,132.0,4752.0,34.8183989462468,4717.181601053753
8628697,10625,273.0,16380.0,45.487798615969616,16334.51220138403
7724943,20000,513.88,30832.8,41.2877874254205,30791.51221257458
6825419,10000,350.98,12635.28,28.42213567153585,12606.857864328465
6824775,8325,274.73,9890.28,44.79685340029655,9845.483146599705
6815821,17000,573.21,20635.56,47.76095945227686,20587.799040547725
6814845,5000,186.61,6717.960000000001,36.98824272334621,6680.971757276655
9645074,10000,248.48,14908.8,35.87385735445006,14872.926142645549
6805440,18000,658.45,23704.2,51.55931502062513,23652.640684979375
6788344,2700,92.72,3337.92,20.3647626581646,3317.5552373418354
6788337,10000,325.69,11724.84,31.910892631100594,11692.9291073689
6787354,9900,318.1,11451.6,50.22884407621307,11401.371155923787
6786810,9000,309.05,11125.800000000001,46.62714170270145,11079.1728582973
6765386,18000,430.31,25818.6,38.83095556017357,25779.769044439825
6765197,30000,800.01,48000.6,69.42572332165791,47931.17427667834
6755098,23850,625.53,37531.799999999996,63.05686734530084,37468.743132654694
6754617,21725,526.93,31615.799999999996,53.77973035159504,31562.0202696484
6739645,35000,848.91,50934.6,48.98323913034863,50885.61676086965
6738805,11200,271.65,9779.4,47.63783112290353,9731.762168877096
6738774,12000,390.83,14069.88,49.562754763924666,14020.317245236074
6737745,9000,300.44,10815.84,32.75327366898279,10783.086726331017
6737700,20000,431.27,25876.199999999997,30.510626107855565,25845.689373892143
6736894,12500,453.48,16325.28,45.434096377163776,16279.845903622836
6736722,14400,468.99,16883.64,52.715679352803946,16830.924320647195
6736410,16000,438.28,26296.8,50.52934821442019,26246.27065178558
6735166,5000,184.6,6645.599999999999,41.74667003680253,6603.853329963197
6729617,21725,626.0,37560.0,56.99682929909982,37503.0031707009
6728753,10000,330.0,11880.0,44.97194214628819,11835.028057853711
6727964,8000,280.79,10108.44,44.30728760702745,10064.132712392973
6727565,29175,1023.98,36863.28,52.173572702795255,36811.10642729721
6725724,12000,281.28,16876.8,47.46426075115199,16829.335739248847
6720021,15000,377.33,22639.8,41.42393944315534,22598.376060556842
6719975,35000,996.75,59805.0,73.63285750649814,59731.3671424935
6718916,28000,714.83,42889.8,62.91557636086491,42826.88442363914
6717890,4000,146.33,5267.88,35.41551053641619,5232.464489463584
6717475,35000,958.72,57523.200000000004,71.62309556244013,57451.57690443756
6716863,12000,408.27,14697.72,54.64807319930171,14643.071926800698
6716764,7000,231.0,8316.0,32.61245093068065,8283.387549069319
6716016,15000,500.73,18026.28,60.17811379840568,17966.10188620159
6710132,35000,1190.79,42868.44,57.13129069850734,42811.3087093015
6709529,9750,283.33,16999.8,40.76503820960541,16959.034961790392
6708543,10000,231.03,13861.8,33.84289690252745,13827.957103097471
6707389,16000,337.68,20260.8,38.56155595093882,20222.23844404906
6698478,11500,399.9,14396.4,42.25565670238946,14354.14434329761
6698266,5400,173.51,6246.36,37.3889362412699,6208.9710637587295
6697456,8450,271.51,9774.36,48.19886908926669,9726.161130910734
6697123,5500,203.06,7310.16,28.546776508104127,7281.613223491896
6696649,10000,325.69,11724.84,43.99197699415547,11680.848023005845
6696452,8775,311.9,11228.4,34.72366287800834,11193.676337121991
6695829,5800,212.17,7638.12,35.0008836722037,7603.119116327796
9165246,14000,348.69,20921.4,46.77671632150752,20874.623283678495
6635501,14400,468.99,16883.64,57.24891015570247,16826.391089844295
9744792,12375,463.06,16670.16,42.997257959071874,16627.162742040928
6626666,18000,430.31,25818.6,23.87240542353044,25794.727594576467
6626218,17050,569.16,20489.76,33.654915073078634,20456.10508492692
6617825,15000,521.6,18777.600000000002,53.604644905538365,18723.995355094463
6607226,24925,604.54,36272.399999999994,52.76982053974918,36219.63017946025
6605630,18750,454.77,27286.199999999997,56.65711901681297,27229.542880983183
6596621,18000,527.17,31630.199999999997,39.77637584221888,31590.42362415778
6580330,2000,71.87,2587.32,19.634134152870324,2567.6858658471297
6571732,15000,488.53,17587.079999999998,49.10292098984643,17537.97707901015
6571538,19075,427.7,25662.0,43.23366472081253,25618.766335279186
6552556,25000,596.07,35764.200000000004,20.89484928797448,35743.30515071203
6543225,30000,1097.41,39506.76,71.3570310928678,39435.40296890713
8588843,9750,355.19,12786.84,50.56370784542934,12736.276292154571
6531001,15850,509.28,18334.079999999998,49.792771903340295,18284.28722809666
8184976,4200,146.86,5286.960000000001,34.76710824917189,5252.192891750829
7676458,20000,576.29,34577.399999999994,54.31453658811228,34523.08546341188
6495391,9500,347.52,12510.72,51.75822003827832,12458.96177996172
6455549,18725,454.17,27250.2,54.92266912279899,27195.2773308772
6404977,17500,590.07,21242.52,48.24000243795204,21194.279997562047
6376328,20000,485.09,29105.399999999998,48.96603074569349,29056.433969254304
6300304,18000,639.78,23032.079999999998,62.59558103208936,22969.48441896791
7073720,12375,444.66,16007.76,42.40393919837198,15965.356060801629
6235453,18000,597.78,21520.079999999998,51.27027225116174,21468.809727748838
8588854,5600,195.81,7049.16,23.07353967247386,7026.086460327526
9077124,7750,263.12,9472.32,36.58613920385292,9435.733860796146
9134795,20000,654.68,23568.48,58.98147943767854,23509.49852056232
5979596,17500,432.86,25971.600000000002,37.17661618397233,25934.42338381603
5904590,10400,353.84,12738.24,41.74626622488119,12696.493733775118
7708980,3000,102.98,3707.28,34.63976039728772,3672.6402396027124
6839747,18825,676.43,24351.48,61.77026614477792,24289.709733855223
6808830,7425,257.76,9279.36,39.47854933531201,9239.881450664689
6415627,12000,408.27,14697.72,53.93733926793265,14643.782660732068
9207726,25000,696.18,41770.799999999996,45.79563304623395,41725.00436695376
7726189,7000,258.44,9303.84,39.51799187726379,9264.322008122735
9484719,8400,291.11,10479.960000000001,40.12893563121539,10439.831064368786
5434646,21000,519.43,31165.799999999996,51.30437343473828,31114.495626565258
7679531,21200,772.3,27802.8,65.62902301139357,27737.170976988607
5335702,18000,454.74,16370.64,31.1332450356785,16339.50675496432
5165868,13975,471.21,16963.559999999998,54.71587495804958,16908.84412504195
7296803,8000,285.63,10282.68,47.71131583251034,10234.96868416749
8315006,12000,289.34,17360.399999999998,39.03835043167395,17321.361649568324
8611080,15000,373.6,22416.0,50.59495303087099,22365.40504696913
7101363,21000,565.77,33946.2,56.16145097202683,33890.03854902797
6787958,25000,949.6,34185.6,52.942898950597865,34132.6571010494
4624626,8400,269.75,9711.0,42.856657329623225,9668.143342670377
4545335,10000,262.28,15736.8,45.705279783603046,15691.094720216397
4524727,14000,364.72,21883.2,50.18378300627157,21833.01621699373
4455055,22750,650.52,39031.2,58.845898583249166,38972.35410141675
6532850,24250,619.1,37146.0,37.44354566217065,37108.55645433783
7060545,24000,842.35,30324.600000000002,41.6317749901847,30282.968225009816
7629461,14500,522.47,18808.920000000002,57.58527659791631,18751.334723402084
8557300,10000,278.47,16708.2,38.45109737735466,16669.748902622647
7917269,20000,686.48,24713.28,63.09520561131768,24650.184794388682
7098119,29700,1108.46,39904.56,68.99446312240013,39835.5655368776
8225240,8500,262.34,9444.24,31.23734995704557,9413.002650042954
7720594,18000,523.07,31384.200000000004,47.67981338787448,31336.52018661213
6474917,35000,1257.63,45274.68000000001,78.37297232214345,45196.30702767787
6908234,17000,610.85,21990.600000000002,59.69828143559632,21930.901718564404
6597071,18000,586.24,21104.64,57.86689236762618,21046.773107632373
9011257,20050,722.45,26008.2,51.6593668476071,25956.540633152392
6874773,24000,582.11,34926.6,46.47048782338824,34880.12951217661
10094944,19000,621.95,22390.2,61.04356535534117,22329.15643464466
3494972,16000,500.65,18023.399999999998,42.60409517875285,17980.795904821243
7084268,12000,336.23,20173.800000000003,43.24420674018502,20130.555793259817
8568008,20000,753.51,27126.36,61.82481429708932,27064.535185702913
7441059,7000,257.31,9263.16,29.390854971339348,9233.76914502866
7053947,20000,498.13,29887.8,34.73823719051052,29853.061762809488
6699783,28000,934.69,33648.840000000004,61.19036813451496,33587.64963186549
8314626,20000,705.12,25384.32,36.267495706031895,25348.052504293966
8979473,15000,540.49,19457.64,54.2506465074497,19403.38935349255
8845192,5000,158.77,5715.72,24.75075996672569,5690.969240033274
9027078,10000,327.34,11784.24,36.81765124952501,11747.422348750475
7387210,7925,263.19,9474.84,35.575283066678075,9439.264716933321
8147851,4500,165.41,5954.76,38.31416978543177,5916.445830214569
7067594,4300,149.53,5383.08,37.007438826884616,5346.072561173115
7450022,15000,558.99,20123.64,45.85340166410095,20077.786598335897
6727536,16000,455.66,27339.600000000002,49.085650945485085,27290.514349054516
8608228,30000,1048.95,37762.200000000004,64.97013718696367,37697.22986281304
6396502,15000,548.71,19753.56,59.460240553982445,19694.09975944602
7710539,5000,174.83,6293.88,37.6642230357901,6256.21577696421
8315473,20000,654.68,23568.48,62.09440263641231,23506.385597363587
8124787,10550,254.38,15262.8,37.271828014931934,15225.528171985068
9664599,20000,465.16,27909.600000000002,53.54247934901248,27856.05752065099
9165385,8000,282.05,10153.800000000001,30.35508927269325,10123.444910727309
9836579,23325,570.2,34212.0,38.76432324679926,34173.235676753204
7638183,23500,780.43,28095.48,34.000053331958874,28061.47994666804
6582018,19500,485.68,29140.8,52.330297885258815,29088.46970211474
8618426,8000,272.15,9797.4,45.43915412015318,9751.960845879847
10167666,8000,277.25,9981.0,40.48310673314616,9940.516893266853
8964594,35000,974.64,58478.4,69.77508573735994,58408.62491426264
9284925,5850,210.79,7588.44,35.906766892467125,7552.533233107532
1036774,7000,219.04,7885.44,33.20881086220119,7852.2311891377985
1069410,21000,555.33,33319.8,68.3494323315807,33251.45056766842
1067126,21000,464.07,27844.2,39.85365103273613,27804.346348967265
1066798,9500,318.68,11472.48,49.49546337778277,11422.984536622216
1066215,24000,843.3,30358.8,46.69107456736557,30312.108925432633
994715,18825,422.76,15219.36,27.40462783069751,15191.955372169303
1062536,3000,93.88,3379.68,35.815335997344235,3343.8646640026554
1062330,11000,344.2,12391.199999999999,37.44646822087959,12353.753531779119
1062414,5000,176.51,6354.36,41.098174163577546,6313.261825836422
1062248,9750,303.34,10920.24,44.59411667776225,10875.645883322237
1061643,29000,651.27,39076.2,62.95605950636874,39013.24394049363
1061869,20675,494.8,29688.0,46.78012044415205,29641.219879555847
1060979,7000,248.77,8955.720000000001,29.64568446267856,8926.074315537322
1060485,14125,472.0,16992.0,48.51582011372212,16943.484179886276
1059620,12000,396.92,14289.12,39.3175662992646,14249.802433700735
6874851,10000,362.78,13060.079999999998,48.333331001368734,13011.746668998629
1057358,5350,186.17,6702.12,31.35143426944032,6670.768565730559
1053953,10000,242.97,14578.2,43.715654011982565,14534.484345988018
1053935,8000,245.63,8842.68,47.321013649523074,8795.358986350477
1053092,10000,359.43,12939.48,34.832606686925274,12904.647393313075
1052485,5325,177.94,6405.84,42.96220176374748,6362.877798236253
1052225,16000,551.91,19868.76,44.03452364087738,19824.725476359123
1051809,4000,102.98,6178.8,27.129228169364016,6151.670771830636
1051720,2800,87.12,3136.32,25.57235435001497,3110.7476456499853
1050995,25000,680.28,40816.799999999996,52.12761518673855,40764.67238481326
1049553,35000,573.18,20634.48,44.61071834147592,20589.869281658524
1048621,35000,786.01,47160.6,54.72197170813706,47105.87802829186
1048337,15000,488.6,17589.600000000002,36.740568863592536,17552.85943113641
1045540,15200,528.93,19041.48,29.64832149598276,19011.831678504015
1040467,10400,361.9,13028.4,55.385872483061696,12973.014127516937
1038273,18000,467.23,28033.800000000003,52.22939126934996,27981.570608730653
1037812,6000,208.79,7516.44,36.68282967853766,7479.757170321462
1037540,6625,222.24,8000.64,34.49093295340735,7966.149067046593
1037138,15000,338.93,20335.8,34.12575344705911,20301.67424655294
1036700,5400,190.63,6862.68,26.421241923681457,6836.258758076319
1036603,12000,248.52,14911.2,44.79343295086535,14866.406567049135
1036113,5050,138.53,8311.8,34.7051492634162,8277.094850736583
1035167,12600,335.93,20155.8,32.238917699628374,20123.56108230037
1047133,3000,95.26,3429.36,29.22462134513019,3400.13537865487
1034529,14000,482.92,17385.12,40.40702075415844,17344.71297924584
1033444,7500,234.68,8448.48,37.25690638718838,8411.22309361281
1032057,8875,281.81,10145.16,32.01558880970514,10113.144411190295
1031631,6100,222.5,8010.0,40.89432694365351,7969.105673056347
1030851,7200,238.15,8573.4,40.20976797510006,8533.1902320249
1020966,12000,280.91,16854.600000000002,51.48003394362992,16803.119966056373
1018997,24000,542.28,32536.8,56.37879931367533,32480.421200686324
1016371,18250,419.84,25190.399999999998,49.81096952860653,25140.58903047139
1015995,22900,584.63,35077.8,59.93539808036444,35017.86460191964
1014847,4000,127.02,4572.72,30.078637220138024,4542.641362779862
1011404,5500,179.16,6449.76,38.67362436439629,6411.086375635604
1009673,20000,451.9,27114.0,28.03418215116395,27085.965817848835
1009531,22000,608.37,36502.2,34.44005820543606,36467.75994179456
1004991,7000,219.04,7885.44,21.642519263256048,7863.797480736744
1000267,10800,336.0,12096.0,37.13583310982003,12058.86416689018
1018784,14300,385.98,23158.800000000003,47.42937769574211,23111.37062230426
994525,4200,135.35,4872.599999999999,25.909003096722763,4846.690996903277
994164,35000,773.44,46406.4,45.33635730655718,46361.06364269344
993894,6000,187.75,6759.0,22.719647597924745,6736.280352402076
993852,18000,430.78,25846.8,55.64304040489599,25791.156959595104
993503,10000,322.25,11601.0,39.2316716658492,11561.76832833415
991421,4000,122.82,4421.5199999999995,28.89071619421265,4392.629283805787
988301,19425,436.24,26174.4,38.87616905284353,26135.523830947157
987927,10000,212.03,12721.8,43.10985169366509,12678.690148306334
985107,35000,819.3,49158.0,41.22467217148391,49116.775327828516
982314,6000,198.46,7144.56,25.10231638928124,7119.457683610719
981482,35000,805.17,48310.2,23.296412436814776,48286.90358756318
981878,16400,405.56,24333.6,42.45915754710423,24291.140842452893
978511,3000,102.93,3705.4800000000005,34.08169342369805,3671.3983065763023
987663,25450,698.14,41888.4,61.24486940938164,41827.15513059062
975146,2000,66.16,2381.7599999999998,26.770332483778912,2354.989667516221
975109,14400,383.92,23035.2,40.297680703587446,22994.902319296412
973424,8000,254.03,9145.08,51.77745556154916,9093.302544438451
973077,9800,304.89,10976.039999999999,35.91161886019454,10940.128381139804
7628117,28200,785.29,47117.399999999994,67.29956224708192,47050.10043775291
972414,16500,421.24,25274.4,34.89498594620906,25239.505014053793
971765,25000,869.95,31318.2,38.96331335908061,31279.23668664092
971404,35000,773.44,46406.4,29.401175964360203,46376.99882403564
968114,6775,212.0,7632.0,43.600704391682335,7588.3992956083175
968014,7925,177.98,6407.28,24.151090936309583,6383.12890906369
920743,35000,901.01,54060.6,75.10374346363628,53985.49625653636
905862,8000,284.31,10235.16,46.09346893369722,10189.066531066303
894434,30000,690.15,41409.0,60.01988908914333,41348.98011091086
891404,15250,344.57,20674.2,46.58382727347952,20627.61617272652
890816,6000,203.59,7329.24,48.300678327986695,7280.939321672013
890155,10000,339.31,12215.16,48.97150746056855,12166.188492539432
889707,35000,773.44,46406.4,37.43143311606061,46368.96856688394
887616,20000,503.32,30199.2,52.96294540782749,30146.237054592173
887402,7000,241.46,8692.56,19.329009602808583,8673.23099039719
886294,4000,137.98,4967.28,32.543792007548994,4934.7362079924505
885909,30000,662.95,39777.0,80.92125414631472,39696.07874585369
884903,5000,125.83,7549.8,46.31878330032931,7503.481216699671
884048,12625,395.04,14221.44,48.795145243964,14172.644854756036
881074,26850,488.05,29283.0,59.67126666206563,29223.328733337934
879160,20000,477.98,28678.800000000003,46.23735729234775,28632.562642707657
877581,5000,164.86,5934.960000000001,44.297813004005256,5890.662186995995
875547,30000,737.38,44242.8,36.80512866319453,44205.99487133681
875305,3000,96.68,3480.4800000000005,25.722860395578167,3454.7571396044223
875114,4200,137.49,4949.64,33.22603598696784,4916.4139640130325
875113,12000,309.91,18594.600000000002,49.04663890486313,18545.55336109514
874747,3000,93.31,3359.16,30.22341583416028,3328.9365841658396
874021,8000,243.34,8760.24,49.03440130077513,8711.205598699225
872334,15000,336.86,20211.600000000002,60.084832260122205,20151.51516773988
870061,25000,777.55,27991.8,60.050258990779646,27931.74974100922
866089,13250,200.64,12038.4,33.30769660477125,12005.092303395228
864733,5000,168.45,6064.2,30.28692467043832,6033.913075329561
861835,18000,442.43,26545.8,33.29265837031932,26512.50734162968
861671,21000,697.41,25106.76,44.99029487139051,25061.76970512861
859762,13600,322.05,11593.800000000001,48.89643765651371,11544.903562343487
858164,35000,888.58,53314.8,45.0986269811696,53269.701373018834
854481,8500,256.36,9228.960000000001,30.97544316679971,9197.984556833202
967930,16000,368.08,22084.8,54.26070583332222,22030.539294166676
851770,6000,212.4,7646.400000000001,39.46587357616973,7606.934126423831
848273,15000,512.6,18453.600000000002,41.2289502324863,18412.371049767517
847448,21200,487.95,29277.0,38.71017336077038,29238.28982663923
847089,25000,634.7,38082.0,42.36747197115578,38039.632528028844
845275,8025,272.3,9802.800000000001,50.31858376537764,9752.481416234623
845188,8000,265.68,9564.48,27.86917497895291,9536.610825021047
844853,4500,136.88,4927.68,24.80609931912223,4902.873900680878
844621,4000,131.89,4748.039999999999,29.60772682289809,4718.432273177101
841822,5000,180.74,6506.64,22.392179287671915,6484.247820712329
841014,10000,327.34,11784.24,54.20310190774792,11730.036898092252
837055,7100,220.83,7949.88,38.165293401608224,7911.714706598392
835523,3000,103.69,3732.84,19.82812662950852,3713.0118733704917
832861,2600,79.09,2847.2400000000002,32.92515569893864,2814.3148443010614
831404,23000,511.51,30690.6,37.31248645605772,30653.287513543943
831318,30800,444.54,26672.4,35.55504186296794,26636.844958137033
825223,4000,145.4,5234.400000000001,23.94367090074353,5210.456329099257
825164,14125,391.01,23460.6,26.660118118193665,23433.939881881804
7524676,12600,303.81,18228.6,48.718341624686346,18179.88165837531
824151,1600,55.96,2014.56,22.43758885538757,1992.1224111446124
820963,2000,65.95,2374.2000000000003,33.68496589033527,2340.515034109665
819404,25000,671.01,40260.6,27.9677105339038,40232.63228946609
817676,8325,272.52,9810.72,33.11668243896256,9777.603317561037
813780,12000,309.91,18594.600000000002,27.15486284615532,18567.445137153845
812577,13700,232.52,8370.720000000001,47.69693610410575,8323.023063895895
867756,35000,976.24,35144.64,57.166361677204456,35087.473638322794
810093,7600,163.7,9822.0,45.78606535451198,9776.213934645488
815170,4800,173.51,6246.36,26.981076776288024,6219.378923223711
806925,10500,331.42,11931.12,44.028623499570216,11887.09137650043
805279,13500,342.74,20564.4,28.145173248784147,20536.254826751217
808650,16000,401.87,24112.2,69.43727248012374,24042.762727519876
802348,16000,355.84,21350.399999999998,42.98421381204069,21307.415786187958
799024,1000,32.55,1171.8,22.308778850685208,1149.4912211493147
798976,5000,170.87,6151.32,41.223429988327865,6110.096570011672
797250,6000,209.82,7553.5199999999995,39.29886911105044,7514.221130888949
793134,10500,338.76,12195.36,25.31528017959816,12170.044719820402
792034,12000,307.28,18436.8,51.7488374864379,18385.051162513562
789842,5000,166.05,5977.8,36.9978646085416,5940.802135391458
789502,13000,423.09,15231.24,44.35152848092057,15186.88847151908
786940,5000,109.94,6596.4,46.10933854135132,6550.290661458648
784918,7500,244.09,8787.24,39.77967258428929,8747.46032741571
783020,12000,309.91,18594.600000000002,29.38777071713692,18565.212229282864
782425,4800,152.42,5487.12,32.05942170030519,5455.0605782996945
778440,12000,297.53,17851.8,41.473945104092806,17810.326054895908
778167,1300,40.14,1445.04,24.07302936048439,1420.9669706395155
775712,33000,837.81,50268.6,60.26488619888675,50208.33511380111
775388,35000,507.51,30450.6,68.28877492981776,30382.31122507018
774290,35000,859.72,51583.200000000004,60.78676360652408,51522.41323639348
769744,5425,176.56,6356.16,25.70309810841199,6330.456901891588
768334,28800,518.56,31113.6,76.69222338196077,31036.907776618038
767902,6000,138.03,8281.8,33.98778171037045,8247.81221828963
763665,9000,236.9,14214.0,26.699857016136047,14187.300142983864
761733,10000,311.02,11196.72,55.72947280611855,11140.99052719388
759306,11000,347.2,12499.199999999999,43.71942924366815,12455.48057075633
758597,4800,122.91,7374.599999999999,30.167807786899864,7344.432192213099
756045,3600,78.26,4695.6,26.63923400252144,4668.960765997479
755294,24000,341.38,20482.8,57.5005252954354,20425.299474704563
755186,16000,246.01,14760.599999999999,28.90609363999457,14731.693906360004
747338,15000,527.29,18982.44,63.6012421719642,18918.838757828034
746727,10000,336.9,12128.4,44.28151438321752,12084.118485616782
746373,16000,542.89,19544.04,56.40216654764667,19487.637833452354
746762,9975,229.48,13768.8,18.949385360916253,13749.850614639083
741982,7550,178.79,10727.4,53.72136152083934,10673.67863847916
741781,8000,283.2,10195.199999999999,33.59754929783107,10161.602450702168
741105,30000,667.19,40031.4,66.24575137904648,39965.15424862096
739289,11250,261.71,15702.599999999999,19.90665752100105,15682.693342478997
738778,29500,464.21,27852.6,28.32216294667622,27824.277837053323
738148,24000,778.59,28029.24,67.82457110894445,27961.415428891058
736548,5350,180.42,6495.12,20.154786500344343,6474.965213499656
735654,20800,532.61,19173.96,51.75065302661279,19122.209346973385
735439,15000,306.45,18387.0,51.02253100013124,18335.97746899987
730185,17600,364.44,21866.4,54.0942818803591,21812.305718119642
727397,7000,228.32,8219.52,48.520751971895,8170.999248028105
726234,17000,378.07,22684.2,54.49474062259365,22629.705259377406
726038,35000,790.64,47438.4,72.67757001713201,47365.72242998287
724732,25000,583.92,35035.2,39.04642259490939,34996.153577405086
723498,4200,130.25,4689.0,26.64951808525775,4662.350481914742
723487,27300,685.99,41159.4,28.16542190654193,41131.23457809346
721195,20000,432.26,25935.6,62.86702363160216,25872.732976368396
719166,14000,357.42,21445.2,30.880579510489333,21414.31942048951
714769,10000,253.29,15197.4,25.28229088412279,15172.117709115877
712914,4000,124.04,4465.4400000000005,36.92791862679301,4428.512081373207
711577,17000,393.8,23628.0,43.29574482695018,23584.70425517305
711545,6000,194.65,7007.400000000001,46.522362669700605,6960.8776373303
711528,18200,442.5,26550.0,55.31253704531679,26494.687462954684
710743,16000,398.85,23931.0,26.846441490050573,23904.15355850995
709259,6600,227.31,8183.16,33.64151936426452,8149.518480635736
708626,9600,231.68,13900.800000000001,31.30499598562709,13869.495004014374
708328,2400,58.88,3532.8,20.77708583880915,3512.0229141611912
706795,16000,386.12,23167.2,59.92422045381694,23107.275779546184
703280,15000,395.25,23715.0,52.41949812140034,23662.5805018786
702096,8000,242.62,8734.32,19.332266307139857,8714.98773369286
699300,26000,674.32,24275.52,57.25830496192494,24218.261695038076
698538,15000,364.94,21896.4,54.11659291113534,21842.283407088868
696672,16000,421.6,25296.0,45.90267454290331,25250.097325457096
695035,15000,350.35,12612.6,48.27505259647571,12564.324947403524
692755,35000,907.73,54463.8,71.3876148774526,54392.41238512255
